Price,Adj Close,Close,High,Low,Open,Volume
2020-04-01,230.3262176513672,246.14999389648438,257.6600036621094,243.89999389648438,247.97999572753906,189554600
2020-04-02,235.64109802246094,251.8300018310547,252.67999267578125,244.58999633789062,245.19000244140625,177660400
2020-04-03,232.2350616455078,248.19000244140625,253.32000732421875,245.22000122070312,250.75999450683594,135561200
2020-04-06,247.83348083496094,264.8599853515625,267.0,248.1699981689453,257.8399963378906,188061200
2020-04-07,248.08616638183594,265.1300048828125,275.0299987792969,264.8900146484375,274.2099914550781,201427200
2020-04-08,256.41400146484375,274.0299987792969,276.0,265.25,267.9599914550781,153774500
2020-04-09,260.3159484863281,278.20001220703125,281.20001220703125,275.4700012207031,277.5799865722656,189999200
2020-04-13,257.939208984375,275.6600036621094,277.510009765625,271.4100036621094,277.1400146484375,114839100
2020-04-14,265.5465087890625,283.7900085449219,284.8999938964844,275.510009765625,280.9800109863281,134143400
2020-04-15,259.9041748046875,277.760009765625,283.94000244140625,275.4599914550781,277.57000732421875,121775000
2020-04-16,261.157958984375,279.1000061035156,280.0299987792969,275.760009765625,279.1499938964844,131798300
2020-04-17,268.2133483886719,286.6400146484375,287.29998779296875,282.3999938964844,285.3800048828125,146684800
2020-04-20,263.4879150390625,281.5899963378906,286.7900085449219,281.3500061035156,282.6099853515625,100109300
2020-04-21,255.48764038085938,273.0400085449219,278.0400085449219,272.0199890136719,276.7300109863281,126385700
2020-04-22,261.157958984375,279.1000061035156,281.0,276.9100036621094,278.3500061035156,92951600
2020-04-23,261.13934326171875,279.0799865722656,283.94000244140625,278.75,280.489990234375,104709700
2020-04-24,264.7792053222656,282.9700012207031,283.70001220703125,278.5,280.7300109863281,85063200
2020-04-27,268.59698486328125,287.04998779296875,288.2699890136719,284.6199951171875,285.1199951171875,77896600
2020-04-28,267.3618469238281,285.7300109863281,291.3999938964844,285.3999938964844,291.0199890136719,105270000
2020-04-29,274.3609619140625,293.2099914550781,294.8800048828125,290.4100036621094,291.5299987792969,118745600
2020-04-30,271.8065185546875,290.4800109863281,293.32000732421875,288.5899963378906,291.7099914550781,122901700
2020-05-01,264.61083984375,282.7900085449219,290.6600036621094,281.5199890136719,285.30999755859375,125180000
2020-05-04,265.3406982421875,283.57000732421875,283.8999938964844,279.1300048828125,280.739990234375,80873200
2020-05-05,267.79229736328125,286.19000244140625,289.25,283.7099914550781,286.6400146484375,79569900
2020-05-06,265.97698974609375,284.25,288.4599914550781,283.7799987792969,288.0400085449219,73632600
2020-05-07,269.1864929199219,287.67999267578125,289.7799987792969,287.1300048828125,287.75,75250400
2020-05-08,273.64044189453125,292.44000244140625,292.95001220703125,289.8599853515625,291.0899963378906,76452400
2020-05-11,273.696533203125,292.5,294.0,289.8800048828125,290.3399963378906,79514200
2020-05-12,268.2414245605469,286.6700134277344,294.239990234375,286.5199890136719,293.7900085449219,95870800
2020-05-13,263.49725341796875,281.6000061035156,287.19000244140625,278.9599914550781,286.05999755859375,144721100
2020-05-14,266.6506652832031,284.9700012207031,285.1099853515625,272.989990234375,278.95001220703125,121977900
2020-05-15,267.8764953613281,286.2799987792969,286.3299865722656,281.3399963378906,282.3699951171875,111146300
2020-05-18,276.035888671875,295.0,296.75,292.70001220703125,293.04998779296875,119703800
2020-05-19,273.20062255859375,291.9700012207031,296.2099914550781,291.95001220703125,294.3500061035156,95189300
2020-05-20,277.8418273925781,296.92999267578125,297.8699951171875,295.57000732421875,295.82000732421875,85861700
2020-05-21,275.9236755371094,294.8800048828125,297.6700134277344,293.69000244140625,296.7900085449219,78293900
2020-05-22,276.44769287109375,295.44000244140625,295.6300048828125,293.2200012207031,294.57000732421875,63958200
2020-05-26,279.85369873046875,299.0799865722656,302.19000244140625,295.4599914550781,301.92999267578125,88951400
2020-05-27,284.01751708984375,303.5299987792969,303.57000732421875,296.8699951171875,302.1199951171875,104817400
2020-05-28,283.49365234375,302.9700012207031,306.8399963378906,302.239990234375,304.6499938964844,90405200
2020-05-29,284.75677490234375,304.32000732421875,304.9599914550781,299.4700012207031,302.4599914550781,119090800
2020-06-01,285.9076843261719,305.54998779296875,306.2099914550781,303.05999755859375,303.6199951171875,55758300
2020-06-02,288.2750244140625,308.0799865722656,308.1300048828125,305.1000061035156,306.54998779296875,74267200
2020-06-03,292.1114807128906,312.17999267578125,313.2200012207031,309.94000244140625,310.239990234375,92567600
2020-06-04,291.3442077636719,311.3599853515625,313.0,309.0799865722656,311.1099853515625,75794400
2020-06-05,298.8111877441406,319.3399963378906,321.2699890136719,317.1600036621094,317.2300109863281,150524700
2020-06-08,302.4230651855469,323.20001220703125,323.4100036621094,319.6300048828125,320.2200012207031,73641200
2020-06-09,300.16796875,320.7900085449219,323.2799987792969,319.3599853515625,320.29998779296875,77479200
2020-06-10,298.49310302734375,319.0,322.3900146484375,318.2200012207031,321.4200134277344,95000800
2020-06-11,281.2852478027344,300.6099853515625,312.1499938964844,300.010009765625,311.4599914550781,209243600
2020-06-12,284.6538391113281,304.2099914550781,309.0799865722656,298.6000061035156,308.239990234375,194678900
2020-06-15,287.3112487792969,307.04998779296875,308.2799987792969,296.739990234375,298.0199890136719,135782700
2020-06-16,292.8413391113281,312.9599914550781,315.6400146484375,307.6700134277344,315.4800109863281,137627500
2020-06-17,291.6248779296875,311.6600036621094,314.3900146484375,310.8599853515625,314.07000732421875,83398900
2020-06-18,291.7372131347656,311.7799987792969,312.29998779296875,309.510009765625,310.010009765625,80828700
2020-06-19,290.07000732421875,308.6400146484375,314.3800048828125,306.5299987792969,314.1700134277344,135549600
2020-06-22,291.9307861328125,310.6199951171875,311.04998779296875,306.75,307.989990234375,74649400
2020-06-23,293.2748107910156,312.04998779296875,314.5,311.6099853515625,313.489990234375,68471200
2020-06-24,285.7936706542969,304.0899963378906,310.510009765625,302.1000061035156,309.8399963378906,132813500
2020-06-25,288.8575744628906,307.3500061035156,307.6400146484375,301.2799987792969,303.4700012207031,89468000
2020-06-26,281.99676513671875,300.04998779296875,306.3900146484375,299.4200134277344,306.1600036621094,127961000
2020-06-29,286.1413879394531,304.4599914550781,304.6099853515625,298.92999267578125,301.4100036621094,79773300
2020-06-30,289.8067626953125,308.3599853515625,310.20001220703125,303.82000732421875,303.989990234375,113394800
2020-07-01,291.83685302734375,310.5199890136719,311.8900146484375,309.07000732421875,309.57000732421875,72396500
2020-07-02,293.4439697265625,312.2300109863281,315.70001220703125,311.510009765625,314.239990234375,69344200
2020-07-06,297.973876953125,317.04998779296875,317.67999267578125,315.55999755859375,316.3699951171875,61713800
2020-07-07,294.90069580078125,313.7799987792969,317.5199890136719,313.3699951171875,315.3800048828125,82910000
2020-07-08,297.15631103515625,316.17999267578125,316.29998779296875,312.70001220703125,314.6099853515625,54638600
2020-07-09,295.4645690917969,314.3800048828125,317.1000061035156,310.67999267578125,316.8399963378906,83354200
2020-07-10,298.4814758300781,317.5899963378906,317.8800048828125,312.760009765625,314.30999755859375,57550400
2020-07-13,295.89691162109375,314.8399963378906,322.7099914550781,314.1300048828125,320.1300048828125,102997500
2020-07-14,299.7314147949219,318.9200134277344,319.760009765625,312.0,313.29998779296875,93657000
2020-07-15,302.4851379394531,321.8500061035156,323.0400085449219,319.2699890136719,322.4100036621094,87196500
2020-07-16,301.4888916015625,320.7900085449219,321.2799987792969,319.0899963378906,319.7900085449219,54622500
2020-07-17,302.3629150390625,321.7200012207031,322.57000732421875,319.739990234375,321.8800048828125,62774900
2020-07-20,304.8064880371094,324.32000732421875,325.1300048828125,320.6199951171875,321.42999267578125,56308800
2020-07-21,305.4550476074219,325.010009765625,326.92999267578125,323.94000244140625,326.45001220703125,57292200
2020-07-22,307.1936950683594,326.8599853515625,327.20001220703125,324.5,324.6199951171875,57792900
2020-07-23,303.52838134765625,322.9599914550781,327.2300109863281,321.4800109863281,326.4700012207031,75738000
2020-07-24,301.573486328125,320.8800048828125,321.989990234375,319.25,320.95001220703125,73766600
2020-07-27,303.772705078125,323.2200012207031,323.4100036621094,320.7699890136719,321.6300048828125,48293000
2020-07-28,301.8460693359375,321.1700134277344,323.6400146484375,320.8500061035156,322.42999267578125,57495000
2020-07-29,305.5583190917969,325.1199951171875,325.7300109863281,322.0799865722656,322.1199951171875,48454200
2020-07-30,304.4681396484375,323.9599914550781,324.4100036621094,319.6400146484375,321.8999938964844,61861700
2020-07-31,306.87408447265625,326.5199890136719,326.6300048828125,321.3299865722656,325.8999938964844,84986800
2020-08-03,309.007568359375,328.7900085449219,329.6199951171875,327.7300109863281,328.32000732421875,53077900
2020-08-04,310.201171875,330.05999755859375,330.05999755859375,327.8599853515625,327.8599853515625,41917900
2020-08-05,312.1277770996094,332.1099853515625,332.3900146484375,331.17999267578125,331.4700012207031,42697700
2020-08-06,314.2142639160156,334.3299865722656,334.4599914550781,331.1300048828125,331.4800109863281,43679400
2020-08-07,314.4398498535156,334.57000732421875,334.8800048828125,332.29998779296875,333.2799987792969,57308300
2020-08-10,315.37957763671875,335.57000732421875,335.7699890136719,332.9599914550781,335.05999755859375,44282100
2020-08-11,312.7762756347656,332.79998779296875,337.5400085449219,332.010009765625,336.8500061035156,69601100
2020-08-12,317.1371154785156,337.44000244140625,338.2799987792969,335.4100036621094,335.44000244140625,53774400
2020-08-13,316.56378173828125,336.8299865722656,338.25,335.8299865722656,336.6099853515625,41816100
2020-08-14,316.5732727050781,336.8399963378906,337.4200134277344,335.6199951171875,336.4100036621094,47260400
2020-08-17,317.5788269042969,337.9100036621094,338.3399963378906,336.8500061035156,337.94000244140625,35481000
2020-08-18,318.264892578125,338.6400146484375,339.1000061035156,336.6099853515625,338.3399963378906,38733900
2020-08-19,316.93975830078125,337.2300109863281,339.6099853515625,336.6199951171875,339.04998779296875,68054200
2020-08-20,317.92657470703125,338.2799987792969,338.79998779296875,335.2200012207031,335.3599853515625,42207800
2020-08-21,319.0544128417969,339.4800109863281,339.7200012207031,337.54998779296875,337.9200134277344,55106600
2020-08-24,322.2873840332031,342.9200134277344,343.0,339.45001220703125,342.1199951171875,48588700
2020-08-25,323.4151611328125,344.1199951171875,344.2099914550781,342.2699890136719,343.5299987792969,38463400
2020-08-26,326.65765380859375,347.57000732421875,347.8599853515625,344.1700134277344,344.760009765625,50790200
2020-08-27,327.371826171875,348.3299865722656,349.8999938964844,346.5299987792969,348.510009765625,58034100
2020-08-28,329.4864807128906,350.5799865722656,350.7200012207031,348.1499938964844,349.44000244140625,48588900
2020-08-31,328.29290771484375,349.30999755859375,351.29998779296875,349.05999755859375,350.3500061035156,66099200
2020-09-01,331.385009765625,352.6000061035156,352.7099914550781,349.239990234375,350.2099914550781,54908700
2020-09-02,336.1781311035156,357.70001220703125,358.75,353.42999267578125,354.6700134277344,69540000
2020-09-03,324.6087951660156,345.3900146484375,356.3800048828125,342.5899963378906,355.8699951171875,148011100
2020-09-04,321.9584655761719,342.57000732421875,347.8299865722656,334.8699951171875,346.1300048828125,139156300
2020-09-08,313.16156005859375,333.2099914550781,342.6400146484375,332.8800048828125,336.7099914550781,114465300
2020-09-09,319.34576416015625,339.7900085449219,342.4599914550781,336.6099853515625,337.54998779296875,91462300
2020-09-10,313.8006896972656,333.8900146484375,342.5299987792969,332.8500061035156,341.82000732421875,90569500
2020-09-11,313.9604797363281,334.05999755859375,336.9700012207031,331.0,335.82000732421875,84680200
2020-09-14,318.09576416015625,338.4599914550781,340.3800048828125,334.2200012207031,337.489990234375,65605700
2020-09-15,319.702880859375,340.1700134277344,342.0199890136719,338.4700012207031,341.1199951171875,52920900
2020-09-16,318.4341125488281,338.82000732421875,343.05999755859375,338.5199890136719,341.510009765625,82096000
2020-09-17,315.63336181640625,335.8399963378906,337.70001220703125,332.989990234375,333.55999755859375,91523300
2020-09-18,311.9996337890625,330.6499938964844,335.489990234375,327.9700012207031,335.3699951171875,105877900
2020-09-21,308.52716064453125,326.9700012207031,327.1300048828125,321.7300109863281,325.70001220703125,99450800
2020-09-22,311.6693115234375,330.29998779296875,330.8999938964844,325.8599853515625,328.57000732421875,63612100
2020-09-23,304.4413757324219,322.6400146484375,331.20001220703125,322.1000061035156,330.8999938964844,93112200
2020-09-24,305.2529296875,323.5,326.79998779296875,319.79998779296875,321.2200012207031,76681300
2020-09-25,310.18792724609375,328.7300109863281,329.5799865722656,321.6400146484375,322.5799865722656,71069400
2020-09-28,315.3398742675781,334.19000244140625,334.9599914550781,332.1499938964844,333.2200012207031,64584600
2020-09-29,313.6225891113281,332.3699951171875,334.7699890136719,331.6199951171875,333.9700012207031,51304000
2020-09-30,316.00048828125,334.8900146484375,338.2900085449219,332.8800048828125,333.0899963378906,104081100
2020-10-01,318.0291442871094,337.0400085449219,338.739990234375,335.010009765625,337.69000244140625,88698700
2020-10-02,315.0096435546875,333.8399963378906,337.010009765625,331.19000244140625,331.70001220703125,89431100
2020-10-05,320.59576416015625,339.760009765625,339.9599914550781,336.010009765625,336.05999755859375,45713100
2020-10-06,316.03814697265625,334.92999267578125,342.1700134277344,334.3800048828125,339.9100036621094,90128900
2020-10-07,321.539306640625,340.760009765625,341.6300048828125,338.0899963378906,338.1199951171875,56999600
2020-10-08,324.3890075683594,343.7799987792969,343.8500061035156,341.8599853515625,342.8500061035156,45242500
2020-10-09,327.285888671875,346.8500061035156,347.3500061035156,344.8900146484375,345.55999755859375,59528600
2020-10-12,332.55108642578125,352.42999267578125,354.0199890136719,349.05999755859375,349.5899963378906,80388500
2020-10-13,330.3808288574219,350.1300048828125,352.4700012207031,349.0899963378906,352.2799987792969,73255500
2020-10-14,328.304931640625,347.92999267578125,351.92999267578125,347.1400146484375,350.75,57727900
2020-10-15,327.8992004394531,347.5,348.0199890136719,343.1300048828125,343.7099914550781,60357700
2020-10-16,327.70098876953125,347.2900085449219,350.75,347.1000061035156,348.9599914550781,89501900
2020-10-19,322.71881103515625,342.010009765625,349.3299865722656,341.0400085449219,348.6499938964844,68425600
2020-10-20,324.0116271972656,343.3800048828125,346.8800048828125,342.6400146484375,343.4599914550781,60051900
2020-10-21,323.3982238769531,342.7300109863281,345.6700134277344,342.3999938964844,343.3299865722656,63575000
2020-10-22,325.17218017578125,344.6099853515625,345.239990234375,340.6499938964844,342.9599914550781,55399300
2020-10-23,326.2762145996094,345.7799987792969,345.989990234375,343.1300048828125,345.92999267578125,49143900
2020-10-26,320.2466735839844,339.3900146484375,342.9800109863281,335.6199951171875,342.1300048828125,91473000
2020-10-27,319.1426086425781,338.2200012207031,340.1199951171875,337.989990234375,339.760009765625,65994100
2020-10-28,308.234619140625,326.6600036621094,338.25,326.1300048828125,332.1000061035156,127094300
2020-10-29,311.36737060546875,329.9800109863281,333.3999938964844,325.0899963378906,326.9100036621094,90597700
2020-10-30,308.1214599609375,326.5400085449219,329.69000244140625,322.6000061035156,328.2799987792969,120287300
2020-11-02,311.5749816894531,330.20001220703125,332.3599853515625,327.239990234375,330.20001220703125,86068300
2020-11-03,317.0760498046875,336.0299987792969,338.25,330.2900085449219,333.69000244140625,93294200
2020-11-04,324.16253662109375,343.5400085449219,347.94000244140625,339.5899963378906,340.8599853515625,126959700
2020-11-05,330.4846496582031,350.239990234375,352.19000244140625,348.8599853515625,349.239990234375,82039700
2020-11-06,330.4091491699219,350.1600036621094,351.510009765625,347.6499938964844,349.92999267578125,74973000
2020-11-09,334.5609436035156,354.55999755859375,364.3800048828125,354.05999755859375,363.9700012207031,172304200
2020-11-10,334.0703125,354.0400085449219,355.17999267578125,350.510009765625,353.489990234375,85552000
2020-11-11,336.5519104003906,356.6700134277344,357.55999755859375,355.05999755859375,356.3999938964844,58649000
2020-11-12,333.2871398925781,353.2099914550781,356.7200012207031,351.260009765625,355.5799865722656,67546200
2020-11-13,337.90130615234375,358.1000061035156,358.8999938964844,354.7099914550781,355.2699890136719,62892200
2020-11-16,342.119140625,362.57000732421875,362.7799987792969,359.5899963378906,360.9800109863281,74541100
2020-11-17,340.27911376953125,360.6199951171875,361.9200134277344,358.3399963378906,359.9700012207031,66111000
2020-11-18,336.1839294433594,356.2799987792969,361.5,356.239990234375,360.9100036621094,70591300
2020-11-19,337.5993347167969,357.7799987792969,358.17999267578125,354.1499938964844,355.6000061035156,59940900
2020-11-20,335.2875061035156,355.3299865722656,357.7200012207031,355.25,357.5,70417300
2020-11-23,337.29736328125,357.4599914550781,358.82000732421875,354.8699951171875,357.2799987792969,63230600
2020-11-24,342.7324523925781,363.2200012207031,363.80999755859375,359.2900085449219,360.2099914550781,62415900
2020-11-25,342.2040710449219,362.6600036621094,363.1600036621094,361.4800109863281,363.1300048828125,45330900
2020-11-27,343.1571044921875,363.6700134277344,364.17999267578125,362.5799865722656,363.8399963378906,28514100
2020-11-30,341.63787841796875,362.05999755859375,363.1199951171875,359.1700134277344,362.8299865722656,83872700
2020-12-01,345.3745422363281,366.0199890136719,367.67999267578125,364.92999267578125,365.57000732421875,74231400
2020-12-02,346.10113525390625,366.7900085449219,366.9599914550781,364.20001220703125,364.82000732421875,45927000
2020-12-03,346.0067443847656,366.69000244140625,368.19000244140625,365.5,366.67999267578125,62882000
2020-12-04,348.9884948730469,369.8500061035156,369.8500061035156,367.2200012207031,367.32000732421875,50749900
2020-12-07,348.27142333984375,369.0899963378906,369.6199951171875,367.7200012207031,369.0199890136719,48944300
2020-12-08,349.2904968261719,370.1700134277344,370.7799987792969,367.6700134277344,367.7200012207031,42458900
2020-12-09,346.15771484375,366.8500061035156,371.04998779296875,365.95001220703125,370.8800048828125,74098300
2020-12-10,346.04449462890625,366.7300109863281,367.8599853515625,364.42999267578125,365.3699951171875,57735400
2020-12-11,345.6387023925781,366.29998779296875,366.739990234375,363.260009765625,364.8999938964844,57698600
2020-12-14,344.0912780761719,364.6600036621094,369.79998779296875,364.4700012207031,368.6400146484375,69216200
2020-12-15,348.7431640625,369.5899963378906,369.5899963378906,365.9200134277344,367.3999938964844,63865300
2020-12-16,349.2904968261719,370.1700134277344,371.1600036621094,368.8699951171875,369.82000732421875,58420500
2020-12-17,351.2436828613281,372.239990234375,372.4599914550781,371.04998779296875,371.94000244140625,64119500
2020-12-18,349.8412170410156,369.17999267578125,371.1499938964844,367.0199890136719,370.9700012207031,136542300
2020-12-21,348.5903625488281,367.8599853515625,378.4599914550781,362.0299987792969,364.9700012207031,96386700
2020-12-22,348.0028381347656,367.239990234375,368.3299865722656,366.0299987792969,368.2099914550781,47949000
2020-12-23,348.3155822753906,367.57000732421875,369.6199951171875,367.2200012207031,368.2799987792969,46201400
2020-12-24,349.670654296875,369.0,369.0299987792969,367.45001220703125,368.0799865722656,26457900
2020-12-28,352.6746520996094,372.1700134277344,372.5899963378906,371.07000732421875,371.739990234375,39000400
2020-12-29,352.0018310546875,371.4599914550781,374.0,370.8299865722656,373.80999755859375,53680500
2020-12-30,352.50396728515625,371.989990234375,373.1000061035156,371.57000732421875,372.3399963378906,49455300
2020-12-31,354.2950439453125,373.8800048828125,374.6600036621094,371.2300109863281,371.7799987792969,78520700
2021-01-04,349.4716491699219,368.7900085449219,375.45001220703125,364.82000732421875,375.30999755859375,110210800
2021-01-05,351.8785705566406,371.3299865722656,372.5,368.04998779296875,368.1000061035156,66426200
2021-01-06,353.9822998046875,373.54998779296875,376.9800109863281,369.1199951171875,369.7099914550781,107997700
2021-01-07,359.2415771484375,379.1000061035156,379.8999938964844,375.9100036621094,376.1000061035156,68766800
2021-01-08,361.2884216308594,381.260009765625,381.489990234375,377.1000061035156,380.5899963378906,71677200
2021-01-11,358.85308837890625,378.69000244140625,380.5799865722656,377.7200012207031,377.8500061035156,51034700
2021-01-12,358.9288635253906,378.7699890136719,379.8599853515625,376.3599853515625,378.8900146484375,52547700
2021-01-13,359.89544677734375,379.7900085449219,380.8599853515625,377.8500061035156,378.69000244140625,45303600
2021-01-14,358.63507080078125,378.4599914550781,381.1300048828125,378.1000061035156,380.5899963378906,49989100
2021-01-15,356.01971435546875,375.70001220703125,377.5799865722656,373.70001220703125,376.7200012207031,107160000
2021-01-19,358.81512451171875,378.6499938964844,379.2300109863281,376.75,378.3399963378906,51233300
2021-01-20,363.78070068359375,383.8900146484375,384.7900085449219,380.69000244140625,381.1099853515625,61836100
2021-01-21,364.1123352050781,384.239990234375,384.95001220703125,383.25,384.489990234375,47840100
2021-01-22,362.82354736328125,382.8800048828125,384.1300048828125,381.8399963378906,382.25,52860500
2021-01-25,364.25445556640625,384.3900146484375,384.7699890136719,378.4599914550781,383.6700134277344,70402000
2021-01-26,363.6859130859375,383.7900085449219,385.8500061035156,383.5400085449219,385.4100036621094,42665300
2021-01-27,354.79730224609375,374.4100036621094,380.32000732421875,372.010009765625,380.2200012207031,123351100
2021-01-28,357.8485412597656,377.6300048828125,381.92999267578125,375.8900146484375,376.3599853515625,94198100
2021-01-29,350.68463134765625,370.07000732421875,376.6700134277344,368.2699890136719,375.6300048828125,126765100
2021-02-01,356.5219421386719,376.2300109863281,377.3399963378906,370.3800048828125,373.7200012207031,75817600
2021-02-02,361.563232421875,381.54998779296875,383.2200012207031,376.32000732421875,379.6499938964844,64450700
2021-02-03,361.8475036621094,381.8500061035156,383.70001220703125,380.4800109863281,382.44000244140625,52427100
2021-02-04,365.9602355957031,386.19000244140625,386.239990234375,381.9700012207031,382.9599914550781,47142600
2021-02-05,367.40057373046875,387.7099914550781,388.4700012207031,386.1400146484375,388.20001220703125,48669800
2021-02-08,370.05389404296875,390.510009765625,390.55999755859375,388.3500061035156,389.2699890136719,38365200
2021-02-09,369.8074951171875,390.25,390.8900146484375,389.1700134277344,389.6099853515625,35551100
2021-02-10,369.6463623046875,390.0799865722656,392.2799987792969,387.5,392.1199951171875,59154400
2021-02-11,370.243408203125,390.7099914550781,391.69000244140625,388.1000061035156,391.239990234375,42913300
2021-02-12,372.0722961425781,392.6400146484375,392.8999938964844,389.7699890136719,389.8500061035156,50593300
2021-02-16,371.7501220703125,392.29998779296875,394.1700134277344,391.5299987792969,393.9599914550781,50972400
2021-02-17,371.8354187011719,392.3900146484375,392.6600036621094,389.3299865722656,390.4200134277344,52290600
2021-02-18,370.2529296875,390.7200012207031,391.5199890136719,387.739990234375,389.5899963378906,59712800
2021-02-19,369.5989990234375,390.0299987792969,392.3800048828125,389.54998779296875,392.07000732421875,83241000
2021-02-22,366.7561340332031,387.0299987792969,389.6199951171875,386.739990234375,387.05999755859375,67414200
2021-02-23,367.2015380859375,387.5,388.95001220703125,380.20001220703125,384.6600036621094,107284100
2021-02-24,371.2478942871094,391.7699890136719,392.2300109863281,385.2699890136719,386.3299865722656,72433900
2021-02-25,362.3023681640625,382.3299865722656,391.8800048828125,380.7799987792969,390.4100036621094,146670500
2021-02-26,360.4355773925781,380.3599853515625,385.5799865722656,378.2300109863281,384.3500061035156,152701600
2021-03-01,369.1725769042969,389.5799865722656,390.9200134277344,380.57000732421875,385.5899963378906,105348800
2021-03-02,366.2918395996094,386.5400085449219,390.07000732421875,386.0,389.82000732421875,79595300
2021-03-03,361.4400939941406,381.4200134277344,386.8299865722656,381.30999755859375,385.7900085449219,119940200
2021-03-04,356.96728515625,376.70001220703125,384.0,371.8800048828125,381.2200012207031,183433000
2021-03-05,363.5343017578125,383.6300048828125,384.760009765625,372.6400146484375,380.4599914550781,152039600
2021-03-08,361.724365234375,381.7200012207031,387.67999267578125,381.4200134277344,384.6600036621094,123149200
2021-03-09,366.88885498046875,387.1700134277344,389.9100036621094,385.30999755859375,385.8500061035156,113633600
2021-03-10,369.1725769042969,389.5799865722656,391.3999938964844,388.1700134277344,389.69000244140625,109899400
2021-03-11,372.91571044921875,393.5299987792969,395.6499938964844,391.739990234375,392.2300109863281,86245000
2021-03-12,373.41790771484375,394.05999755859375,394.2099914550781,391.20001220703125,392.07000732421875,64653600
2021-03-15,375.6448669433594,396.4100036621094,396.69000244140625,392.0299987792969,394.3299865722656,73427200
2021-03-16,375.1710510253906,395.9100036621094,397.8299865722656,395.0799865722656,397.07000732421875,73722500
2021-03-17,376.45025634765625,397.260009765625,398.1199951171875,393.29998779296875,394.5299987792969,97959300
2021-03-18,370.9731140136719,391.4800109863281,396.7200012207031,390.75,394.4800109863281,115349100
2021-03-19,370.2867126464844,389.4800109863281,391.57000732421875,387.1499938964844,389.8800048828125,113624500
2021-03-22,373.2434387207031,392.5899963378906,394.07000732421875,389.9700012207031,390.0299987792969,73778600
2021-03-23,370.3056640625,389.5,393.4599914550781,388.6600036621094,391.9100036621094,90686600
2021-03-24,368.4232177734375,387.5199890136719,392.75,387.4700012207031,391.0,97588600
2021-03-25,370.495849609375,389.70001220703125,390.54998779296875,383.8999938964844,385.9800109863281,116128600
2021-03-26,376.4663391113281,395.9800109863281,396.4100036621094,390.2900085449219,390.92999267578125,114409100
2021-03-29,376.276123046875,395.7799987792969,396.75,392.80999755859375,394.3999938964844,108107600
2021-03-30,375.2779541015625,394.7300109863281,395.45001220703125,393.0199890136719,394.4200134277344,76262200
2021-03-31,376.7991027832031,396.3299865722656,398.0,395.30999755859375,395.3399963378906,112734200
2021-04-01,380.8681640625,400.6099853515625,400.6700134277344,398.17999267578125,398.3999938964844,99682900
2021-04-05,386.33477783203125,406.3599853515625,406.94000244140625,403.3800048828125,403.4599914550781,91684800
2021-04-06,386.1065979003906,406.1199951171875,407.239990234375,405.3999938964844,405.760009765625,62021000
2021-04-07,386.5534973144531,406.5899963378906,406.9599914550781,405.45001220703125,405.94000244140625,55836300
2021-04-08,388.388427734375,408.5199890136719,408.5799865722656,406.92999267578125,407.92999267578125,57863100
2021-04-09,391.2120666503906,411.489990234375,411.6700134277344,408.260009765625,408.3900146484375,61104600
2021-04-12,391.3546447753906,411.6400146484375,411.92999267578125,410.20001220703125,410.8500061035156,56704900
2021-04-13,392.5144958496094,412.8599853515625,413.5299987792969,411.1199951171875,411.5299987792969,56551000
2021-04-14,391.1740417480469,411.45001220703125,413.9599914550781,410.8699951171875,412.8299865722656,61659900
2021-04-15,395.376220703125,415.8699951171875,416.1600036621094,413.69000244140625,413.739990234375,60229800
2021-04-16,396.69769287109375,417.260009765625,417.9100036621094,415.7300109863281,417.25,82037300
2021-04-19,394.7487487792969,415.2099914550781,416.739990234375,413.7900085449219,416.260009765625,78498500
2021-04-20,391.85858154296875,412.1700134277344,415.0899963378906,410.5899963378906,413.9100036621094,81851800
2021-04-21,395.56634521484375,416.07000732421875,416.2900085449219,411.3599853515625,411.510009765625,66793000
2021-04-22,391.9535827636719,412.2699890136719,416.7799987792969,411.1300048828125,415.8900146484375,97582800
2021-04-23,396.203369140625,416.739990234375,418.25,412.7900085449219,412.8699951171875,73209200
2021-04-26,397.0304260253906,417.6099853515625,418.2200012207031,416.80999755859375,417.44000244140625,52182400
2021-04-27,396.94482421875,417.5199890136719,418.1400146484375,416.29998779296875,417.92999267578125,51303100
2021-04-28,396.83074951171875,417.3999938964844,419.010009765625,416.8999938964844,417.80999755859375,51238900
2021-04-29,399.3597106933594,420.05999755859375,420.7200012207031,416.44000244140625,420.32000732421875,78544300
2021-04-30,396.73577880859375,417.29998779296875,418.5400085449219,416.3399963378906,417.6300048828125,85527000
2021-05-03,397.59136962890625,418.20001220703125,419.8399963378906,417.6700134277344,419.42999267578125,68128300
2021-05-04,395.1385192871094,415.6199951171875,416.6000061035156,411.6700134277344,416.07000732421875,101591200
2021-05-05,395.2621154785156,415.75,417.6300048828125,415.1499938964844,417.3800048828125,60162200
2021-05-06,398.41851806640625,419.07000732421875,419.2099914550781,413.67999267578125,415.8299865722656,74321400
2021-05-07,401.31817626953125,422.1199951171875,422.82000732421875,419.1600036621094,419.8900146484375,67733800
2021-05-10,397.34423828125,417.94000244140625,422.739990234375,417.80999755859375,422.5,81852400
2021-05-11,393.7979736328125,414.2099914550781,415.2699890136719,410.05999755859375,413.1000061035156,116888000
2021-05-12,385.431640625,405.4100036621094,412.5899963378906,404.0,411.2300109863281,134811000
